gutenberg_id,text,book
1459, And feel as if I had mounted on my hands and knees.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, “And so you are going abroad; and when do you return?,Prufrock and Other Observations
1459, But that’s a useless question.,Prufrock and Other Observations
1459," You hardly know when you are coming back,",Prufrock and Other Observations
1459, You will find so much to learn.”,Prufrock and Other Observations
1459, My smile falls heavily among the bric-à-brac.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, “Perhaps you can write to me.”,Prufrock and Other Observations
1459, My self-possession flares up for a second;,Prufrock and Other Observations
1459, This is as I had reckoned.,Prufrock and Other Observations
1459, “I have been wondering frequently of late,Prufrock and Other Observations
1459, (But our beginnings never know our ends!),Prufrock and Other Observations
1459, Why we have not developed into friends.”,Prufrock and Other Observations
1459," I feel like one who smiles, and turning shall remark",Prufrock and Other Observations
1459," Suddenly, his expression in a glass.",Prufrock and Other Observations
1459, My self-possession gutters; we are really in the dark.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," “For everybody said so, all our friends,",Prufrock and Other Observations
1459, They all were sure our feelings would relate,Prufrock and Other Observations
1459, So closely! I myself can hardly understand.,Prufrock and Other Observations
1459, We must leave it now to fate.,Prufrock and Other Observations
1459," You will write, at any rate.",Prufrock and Other Observations
1459," Perhaps it is not too late,",Prufrock and Other Observations
1459," I shall sit here, serving tea to friends.”",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, And I must borrow every changing,Prufrock and Other Observations
1459," find expression ... dance, dance",Prufrock and Other Observations
1459," Like a dancing bear,",Prufrock and Other Observations
1459," Cry like a parrot, chatter like an ape.",Prufrock and Other Observations
1459," Let us take the air, in a tobacco trance--",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," Well! and what if she should die some afternoon,",Prufrock and Other Observations
1459," Afternoon grey and smoky, evening yellow and rose;",Prufrock and Other Observations
1459, Should die and leave me sitting pen in hand,Prufrock and Other Observations
1459, With the smoke coming down above the housetops;,Prufrock and Other Observations
1459," Doubtful, for quite a while",Prufrock and Other Observations
1459, Not knowing what to feel or if I understand,Prufrock and Other Observations
1459," Or whether wise or foolish, tardy or too soon ...",Prufrock and Other Observations
1459," Would she not have the advantage, after all?",Prufrock and Other Observations
1459, This music is successful with a “dying fall”,Prufrock and Other Observations
1459, Now that we talk of dying--,Prufrock and Other Observations
1459, And should I have the right to smile?,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Preludes,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, I,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, The winter evening settles down,Prufrock and Other Observations
1459, With smell of steaks in passageways.,Prufrock and Other Observations
1459, Six o’clock.,Prufrock and Other Observations
1459, The burnt-out ends of smoky days.,Prufrock and Other Observations
1459, And now a gusty shower wraps,Prufrock and Other Observations
1459, The grimy scraps,Prufrock and Other Observations
1459, Of withered leaves about your feet,Prufrock and Other Observations
1459, And newspapers from vacant lots;,Prufrock and Other Observations
1459, The showers beat,Prufrock and Other Observations
1459," On broken blinds and chimney-pots,",Prufrock and Other Observations
1459, And at the corner of the street,Prufrock and Other Observations
1459, A lonely cab-horse steams and stamps.,Prufrock and Other Observations
1459, And then the lighting of the lamps.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, II,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, The morning comes to consciousness,Prufrock and Other Observations
1459, Of faint stale smells of beer,Prufrock and Other Observations
1459, From the sawdust-trampled street,Prufrock and Other Observations
1459, With all its muddy feet that press,Prufrock and Other Observations
1459, To early coffee-stands.,Prufrock and Other Observations
1459, With the other masquerades,Prufrock and Other Observations
1459," That time resumes,",Prufrock and Other Observations
1459, One thinks of all the hands,Prufrock and Other Observations
1459, That are raising dingy shades,Prufrock and Other Observations
1459, In a thousand furnished rooms.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, III,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," You tossed a blanket from the bed,",Prufrock and Other Observations
1459," You lay upon your back, and waited;",Prufrock and Other Observations
1459," You dozed, and watched the night revealing",Prufrock and Other Observations
1459, The thousand sordid images,Prufrock and Other Observations
1459, Of which your soul was constituted;,Prufrock and Other Observations
1459, They flickered against the ceiling.,Prufrock and Other Observations
1459, And when all the world came back,Prufrock and Other Observations
1459," And the light crept up between the shutters,",Prufrock and Other Observations
1459," And you heard the sparrows in the gutters,",Prufrock and Other Observations
1459, You had such a vision of the street,Prufrock and Other Observations
1459, As the street hardly understands;,Prufrock and Other Observations
1459," Sitting along the bed’s edge, where",Prufrock and Other Observations
1459," You curled the papers from your hair,",Prufrock and Other Observations
1459, Or clasped the yellow soles of feet,Prufrock and Other Observations
1459, In the palms of both soiled hands.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, IV,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, His soul stretched tight across the skies,Prufrock and Other Observations
1459," That fade behind a city block,",Prufrock and Other Observations
1459, Or trampled by insistent feet,Prufrock and Other Observations
1459, At four and five and six o’clock,Prufrock and Other Observations
1459," And short square fingers stuffing pipes,",Prufrock and Other Observations
1459," And evening newspapers, and eyes",Prufrock and Other Observations
1459," Assured of certain certainties,",Prufrock and Other Observations
1459, The conscience of a blackened street,Prufrock and Other Observations
1459, Impatient to assume the world.,Prufrock and Other Observations
1459, I am moved by fancies that are curled,Prufrock and Other Observations
1459," Around these images, and cling:",Prufrock and Other Observations
1459, The notion of some infinitely gentle,Prufrock and Other Observations
1459, Infinitely suffering thing.,Prufrock and Other Observations
1459," Wipe your hand across your mouth, and laugh;",Prufrock and Other Observations
1459, The worlds revolve like ancient women,Prufrock and Other Observations
1459, Gathering fuel in vacant lots.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Rhapsody on a Windy Night,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, Twelve o’clock.,Prufrock and Other Observations
1459, Along the reaches of the street,Prufrock and Other Observations
1459," Held in a lunar synthesis,",Prufrock and Other Observations
1459, Whispering lunar incantations,Prufrock and Other Observations
1459, Dissolve the floors of the memory,Prufrock and Other Observations
1459," And all its clear relations,",Prufrock and Other Observations
1459," Its divisions and precisions,",Prufrock and Other Observations
1459, Every street lamp that I pass,Prufrock and Other Observations
1459," Beats like a fatalistic drum,",Prufrock and Other Observations
1459, And through the spaces of the dark,Prufrock and Other Observations
1459, Midnight shakes the memory,Prufrock and Other Observations
1459, As a madman shakes a dead geranium.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," Half-past one,",Prufrock and Other Observations
1459," The street lamp sputtered,",Prufrock and Other Observations
1459," The street lamp muttered,",Prufrock and Other Observations
1459," The street lamp said,",Prufrock and Other Observations
1459, “Regard that woman,Prufrock and Other Observations
1459, Who hesitates toward you in the light of the door,Prufrock and Other Observations
1459, Which opens on her like a grin.,Prufrock and Other Observations
1459, You see the border of her dress,Prufrock and Other Observations
1459," Is torn and stained with sand,",Prufrock and Other Observations
1459, And you see the corner of her eye,Prufrock and Other Observations
1459, Twists like a crooked pin.”,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, The memory throws up high and dry,Prufrock and Other Observations
1459, A crowd of twisted things;,Prufrock and Other Observations
1459, A twisted branch upon the beach,Prufrock and Other Observations
1459," Eaten smooth, and polished",Prufrock and Other Observations
1459, As if the world gave up,Prufrock and Other Observations
1459," The secret of its skeleton,",Prufrock and Other Observations
1459, Stiff and white.,Prufrock and Other Observations
1459," A broken spring in a factory yard,",Prufrock and Other Observations
1459, Rust that clings to the form that the strength has left,Prufrock and Other Observations
1459, Hard and curled and ready to snap.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," Half-past two,",Prufrock and Other Observations
1459," The street lamp said,",Prufrock and Other Observations
1459," “Remark the cat which flattens itself in the gutter,",Prufrock and Other Observations
1459, Slips out its tongue,Prufrock and Other Observations
1459, And devours a morsel of rancid butter.”,Prufrock and Other Observations
1459," So the hand of a child, automatic",Prufrock and Other Observations
1459, Slipped out and pocketed a toy that was running along the quay.,Prufrock and Other Observations
1459, I could see nothing behind that child’s eye.,Prufrock and Other Observations
1459, I have seen eyes in the street,Prufrock and Other Observations
1459," Trying to peer through lighted shutters,",Prufrock and Other Observations
1459," And a crab one afternoon in a pool,",Prufrock and Other Observations
1459," An old crab with barnacles on his back,",Prufrock and Other Observations
1459, Gripped the end of a stick which I held him.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," Half-past three,",Prufrock and Other Observations
1459," The lamp sputtered,",Prufrock and Other Observations
1459, The lamp muttered in the dark.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, The lamp hummed:,Prufrock and Other Observations
1459," “Regard the moon,",Prufrock and Other Observations
1459," La lune ne garde aucune rancune,",Prufrock and Other Observations
1459," She winks a feeble eye,",Prufrock and Other Observations
1459, She smiles into corners.,Prufrock and Other Observations
1459, She smoothes the hair of the grass.,Prufrock and Other Observations
1459, The moon has lost her memory.,Prufrock and Other Observations
1459," A washed-out smallpox cracks her face,",Prufrock and Other Observations
1459," Her hand twists a paper rose,",Prufrock and Other Observations
1459," That smells of dust and old Cologne,",Prufrock and Other Observations
1459, She is alone,Prufrock and Other Observations
1459, With all the old nocturnal smells,Prufrock and Other Observations
1459, That cross and cross across her brain.,Prufrock and Other Observations
1459, The reminiscence comes,Prufrock and Other Observations
1459, Of sunless dry geraniums,Prufrock and Other Observations
1459," And dust in crevices,",Prufrock and Other Observations
1459," Smells of chestnuts in the streets,",Prufrock and Other Observations
1459," And female smells in shuttered rooms,",Prufrock and Other Observations
1459, And cigarettes in corridors,Prufrock and Other Observations
1459, And cocktail smells in bars.”,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," The lamp said,",Prufrock and Other Observations
1459," “Four o’clock,",Prufrock and Other Observations
1459, Here is the number on the door.,Prufrock and Other Observations
1459, Memory!,Prufrock and Other Observations
1459," You have the key,",Prufrock and Other Observations
1459," The little lamp spreads a ring on the stair,",Prufrock and Other Observations
1459, Mount.,Prufrock and Other Observations
1459, The bed is open; the tooth-brush hangs on the wall,Prufrock and Other Observations
1459," Put your shoes at the door, sleep, prepare for life.”",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, The last twist of the knife.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Morning at the Window,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," They are rattling breakfast plates in basement kitchens,",Prufrock and Other Observations
1459, And along the trampled edges of the street,Prufrock and Other Observations
1459, I am aware of the damp souls of housemaids,Prufrock and Other Observations
1459, Sprouting despondently at area gates.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, The brown waves of fog toss up to me,Prufrock and Other Observations
1459," Twisted faces from the bottom of the street,",Prufrock and Other Observations
1459, And tear from a passer-by with muddy skirts,Prufrock and Other Observations
1459, An aimless smile that hovers in the air,Prufrock and Other Observations
1459, And vanishes along the level of the roofs.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,The Boston Evening Transcript,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, The readers of the Boston Evening Transcript,Prufrock and Other Observations
1459, Sway in the blind like a field of ripe corn.,Prufrock and Other Observations
1459," When evening quickens faintly in the street,",Prufrock and Other Observations
1459, Wakening the appetites of life in some,Prufrock and Other Observations
1459," And to others bringing the Boston Evening Transcript,",Prufrock and Other Observations
1459," I mount the steps and ring the bell, turning",Prufrock and Other Observations
1459," Wearily, as one would turn to nod good-bye to Rochefoucauld",Prufrock and Other Observations
1459," If the street were time and he at the end of the street,",Prufrock and Other Observations
1459," And I say, “Cousin Harriet, here is the Boston Evening Transcript.”",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Aunt Helen,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," Miss Helen Slingsby was my maiden aunt,",Prufrock and Other Observations
1459, And lived in a small house near a fashionable square,Prufrock and Other Observations
1459, Cared for by servants to the number of four.,Prufrock and Other Observations
1459, Now when she died there was silence in heaven,Prufrock and Other Observations
1459, And silence at her end of the street.,Prufrock and Other Observations
1459, The shutters were drawn and the undertaker wiped his feet--,Prufrock and Other Observations
1459, He was aware that this sort of thing had occurred before.,Prufrock and Other Observations
1459," The dogs were handsomely provided for,",Prufrock and Other Observations
1459, But shortly afterwards the parrot died too.,Prufrock and Other Observations
1459," The Dresden clock continued ticking on the mantelpiece,",Prufrock and Other Observations
1459, And the footman sat upon the dining-table,Prufrock and Other Observations
1459, Holding the second housemaid on his knees--,Prufrock and Other Observations
1459, Who had always been so careful while her mistress lived.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Cousin Nancy,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, Miss Nancy Ellicot,Prufrock and Other Observations
1459, Strode across the hills and broke them,Prufrock and Other Observations
1459, Rode across the hills and broke them--,Prufrock and Other Observations
1459, The barren New England hills,Prufrock and Other Observations
1459, Riding to hounds,Prufrock and Other Observations
1459, Over the cow-pasture.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, Miss Nancy Ellicott smoked,Prufrock and Other Observations
1459, And danced all the modern dances;,Prufrock and Other Observations
1459," And her aunts were not quite sure how they felt about it,",Prufrock and Other Observations
1459, But they knew that it was modern.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, Upon the glazen shelves kept watch,Prufrock and Other Observations
1459," Matthew and Waldo, guardians of the faith,",Prufrock and Other Observations
1459, The army of unalterable law.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Mr. Apollinax,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, When Mr. Apollinax visited the United States,Prufrock and Other Observations
1459, His laughter tinkled among the teacups.,Prufrock and Other Observations
1459," I thought of Fragilion, that shy figure among the birch-trees,",Prufrock and Other Observations
1459, And of Priapus in the shrubbery,Prufrock and Other Observations
1459, Gaping at the lady in the swing.,Prufrock and Other Observations
1459," In the palace of Mrs. Phlaccus, at Professor Channing-Cheetah’s",Prufrock and Other Observations
1459, He laughed like an irresponsible foetus.,Prufrock and Other Observations
1459, His laughter was submarine and profound,Prufrock and Other Observations
1459, Like the old man of the seats,Prufrock and Other Observations
1459, Hidden under coral islands,Prufrock and Other Observations
1459," Where worried bodies of drowned men drift down in the green silence,",Prufrock and Other Observations
1459, Dropping from fingers of surf.,Prufrock and Other Observations
1459," I looked for the head of Mr. Apollinax rolling under a chair,",Prufrock and Other Observations
1459, Or grinning over a screen,Prufrock and Other Observations
1459, With seaweed in its hair.,Prufrock and Other Observations
1459, I heard the beat of centaurs’ hoofs over the hard turf,Prufrock and Other Observations
1459, As his dry and passionate talk devoured the afternoon.,Prufrock and Other Observations
1459, “He is a charming man”--“But after all what did he mean?”--,Prufrock and Other Observations
1459," “He has pointed ears ... he must be unbalanced,”--",Prufrock and Other Observations
1459, “There was something he said that I might have challenged.”,Prufrock and Other Observations
1459," Of dowager Mrs. Phlaccus, and Professor and Mrs. Cheetah",Prufrock and Other Observations
1459, I remember a slice of lemon and a bitten macaroon.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Hysteria,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, As she laughed I was aware of becoming involved in her laughter and,Prufrock and Other Observations
1459," being part of it, until her teeth were only accidental stars with a",Prufrock and Other Observations
1459," talent for squad-drill. I was drawn in by short gasps, inhaled at",Prufrock and Other Observations
1459," each momentary recovery, lost finally in the dark caverns of her",Prufrock and Other Observations
1459," throat, bruised by the ripple of unseen muscles. An elderly waiter",Prufrock and Other Observations
1459, with trembling hands was hurriedly spreading a pink and white checked,Prufrock and Other Observations
1459," cloth over the rusty green iron table, saying: “If the lady and",Prufrock and Other Observations
1459," gentleman wish to take their tea in the garden, if the lady and",Prufrock and Other Observations
1459, gentleman wish to take their tea in the garden ...” I decided that,Prufrock and Other Observations
1459," if the shaking of her breasts could be stopped, some of the fragments",Prufrock and Other Observations
1459," of the afternoon might be collected, and I concentrated my attention",Prufrock and Other Observations
1459, with careful subtlety to this end.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,Conversation Galante,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, I observe: “Our sentimental friend the moon,Prufrock and Other Observations
1459," Or possibly (fantastic, I confess)",Prufrock and Other Observations
1459, It may be Prester John’s balloon,Prufrock and Other Observations
1459, Or an old battered lantern hung aloft,Prufrock and Other Observations
1459, To light poor travellers to their distress.”,Prufrock and Other Observations
1459,   She then: “How you digress!”,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, And I then: “Some one frames upon the keys,Prufrock and Other Observations
1459," That exquisite nocturne, with which we explain",Prufrock and Other Observations
1459, The night and moonshine; music which we seize,Prufrock and Other Observations
1459, To body forth our own vacuity.”,Prufrock and Other Observations
1459,   She then: “Does this refer to me?”,Prufrock and Other Observations
1459,"   “Oh no, it is I who am inane.”",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," “You, madam, are the eternal humorist",Prufrock and Other Observations
1459," The eternal enemy of the absolute,",Prufrock and Other Observations
1459, Giving our vagrant moods the slightest twist,Prufrock and Other Observations
1459, With your air indifferent and imperious,Prufrock and Other Observations
1459, At a stroke our mad poetics to confute--”,Prufrock and Other Observations
1459,   And--“Are we then so serious?”,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459,La Figlia Che Piange,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459, Stand on the highest pavement of the stair--,Prufrock and Other Observations
1459, Lean on a garden urn--,Prufrock and Other Observations
1459," Weave, weave the sunlight in your hair--",Prufrock and Other Observations
1459, Clasp your flowers to you with a pained surprise--,Prufrock and Other Observations
1459, Fling them to the ground and turn,Prufrock and Other Observations
1459, With a fugitive resentment in your eyes:,Prufrock and Other Observations
1459," But weave, weave the sunlight in your hair.",Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," So I would have had him leave,",Prufrock and Other Observations
1459," So I would have had her stand and grieve,",Prufrock and Other Observations
1459, So he would have left,Prufrock and Other Observations
1459, As the soul leaves the body torn and bruised,Prufrock and Other Observations
1459, As the mind deserts the body it has used.,Prufrock and Other Observations
1459, I should find,Prufrock and Other Observations
1459," Some way incomparably light and deft,",Prufrock and Other Observations
1459," Some way we both should understand,",Prufrock and Other Observations
1459, Simple and faithless as a smile and shake of the hand.,Prufrock and Other Observations
1459,,Prufrock and Other Observations
1459," She turned away, but with the autumn weather",Prufrock and Other Observations
1459," Compelled my imagination many days,",Prufrock and Other Observations
1459, Many days and many hours:,Prufrock and Other Observations
1459, Her hair over her arms and her arms full of flowers.,Prufrock and Other Observations
1459, And I wonder how they should have been together!,Prufrock and Other Observations
1459, I should have lost a gesture and a pose.,Prufrock and Other Observations
1459, Sometimes these cogitations still amaze,Prufrock and Other Observations
1459, The troubled midnight and the noon’s repose.,Prufrock and Other Observations
