gutenberg_id,text,book,author
44385,"“What are you always touching me for, Isabel?”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“There now,” said Pat to Kezia. “There’s the grand little girl.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,She put up her hands and touched his ears. She felt something. Slowly,The Garden Party,Katherine Mansfield
44385,she raised her quivering face and looked. Pat wore little round gold,The Garden Party,Katherine Mansfield
44385,ear-rings. She never knew that men wore ear-rings. She was very much,The Garden Party,Katherine Mansfield
44385,surprised.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Do they come on and off?” she asked huskily.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,10,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"Up in the house, in the warm tidy kitchen, Alice, the servant girl, was",The Garden Party,Katherine Mansfield
44385,getting the afternoon tea. She was “dressed.” She had on a black stuff,The Garden Party,Katherine Mansfield
44385,"dress that smelt under the arms, a white apron like a large sheet of",The Garden Party,Katherine Mansfield
44385,"paper, and a lace bow pinned on to her hair with two jetty pins. Also",The Garden Party,Katherine Mansfield
44385,her comfortable carpet slippers were changed for a pair of black,The Garden Party,Katherine Mansfield
44385,leather ones that pinched her corn on her little toe something,The Garden Party,Katherine Mansfield
44385,dreadful. . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"It was warm in the kitchen. A blow-fly buzzed, a fan of whity steam",The Garden Party,Katherine Mansfield
44385,"came out of the kettle, and the lid kept up a rattling jig as the water",The Garden Party,Katherine Mansfield
44385,"bubbled. The clock ticked in the warm air, slow and deliberate, like",The Garden Party,Katherine Mansfield
44385,"the click of an old woman’s knitting needle, and sometimes—for no",The Garden Party,Katherine Mansfield
44385,"reason at all, for there wasn’t any breeze—the blind swung out and",The Garden Party,Katherine Mansfield
44385,"back, tapping the window.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Alice was making water-cress sandwiches. She had a lump of butter on,The Garden Party,Katherine Mansfield
44385,"the table, a barracouta loaf, and the cresses tumbled in a white cloth.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"But propped against the butter dish there was a dirty, greasy little",The Garden Party,Katherine Mansfield
44385,"book, half unstitched, with curled edges, and while she mashed the",The Garden Party,Katherine Mansfield
44385,butter she read:,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“To dream of black-beetles drawing a hearse is bad. Signifies death of,The Garden Party,Katherine Mansfield
44385,"one you hold near or dear, either father, husband, brother, son, or",The Garden Party,Katherine Mansfield
44385,intended. If beetles crawl backwards as you watch them it means death,The Garden Party,Katherine Mansfield
44385,"from fire or from great height such as flight of stairs, scaffolding,",The Garden Party,Katherine Mansfield
44385,etc.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Spiders. To dream of spiders creeping over you is good. Signifies,The Garden Party,Katherine Mansfield
44385,large sum of money in near future. Should party be in family way an,The Garden Party,Katherine Mansfield
44385,easy confinement may be expected. But care should be taken in sixth,The Garden Party,Katherine Mansfield
44385,month to avoid eating of probable present of shell fish. . . .”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,How many thousand birds I see.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"Oh, life. There was Miss Beryl. Alice dropped the knife and slipped the",The Garden Party,Katherine Mansfield
44385,_Dream Book_ under the butter dish. But she hadn’t time to hide it,The Garden Party,Katherine Mansfield
44385,"quite, for Beryl ran into the kitchen and up to the table, and the",The Garden Party,Katherine Mansfield
44385,first thing her eye lighted on were those greasy edges. Alice saw Miss,The Garden Party,Katherine Mansfield
44385,Beryl’s meaning little smile and the way she raised her eyebrows and,The Garden Party,Katherine Mansfield
44385,screwed up her eyes as though she were not quite sure what that could,The Garden Party,Katherine Mansfield
44385,be. She decided to answer if Miss Beryl should ask her: “Nothing as,The Garden Party,Katherine Mansfield
44385,"belongs to you, Miss.” But she knew Miss Beryl would not ask her.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"Alice was a mild creature in reality, but she had the most marvellous",The Garden Party,Katherine Mansfield
44385,retorts ready for questions that she knew would never be put to her.,The Garden Party,Katherine Mansfield
44385,The composing of them and the turning of them over and over in her mind,The Garden Party,Katherine Mansfield
44385,"comforted her just as much as if they’d been expressed. Really, they",The Garden Party,Katherine Mansfield
44385,kept her alive in places where she’d been that chivvied she’d been,The Garden Party,Katherine Mansfield
44385,afraid to go to bed at night with a box of matches on the chair in case,The Garden Party,Katherine Mansfield
44385,"she bit the tops off in her sleep, as you might say.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Oh, Alice,” said Miss Beryl. “There’s one extra to tea, so heat a",The Garden Party,Katherine Mansfield
44385,"plate of yesterday’s scones, please. And put on the Victoria sandwich",The Garden Party,Katherine Mansfield
44385,as well as the coffee cake. And don’t forget to put little doyleys,The Garden Party,Katherine Mansfield
44385,"under the plates—will you? You did yesterday, you know, and the tea",The Garden Party,Katherine Mansfield
44385,"looked so ugly and common. And, Alice, don’t put that dreadful old pink",The Garden Party,Katherine Mansfield
44385,and green cosy on the afternoon teapot again. That is only for the,The Garden Party,Katherine Mansfield
44385,"mornings. Really, I think it ought to be kept for the kitchen—it’s so",The Garden Party,Katherine Mansfield
44385,"shabby, and quite smelly. Put on the Japanese one. You quite",The Garden Party,Katherine Mansfield
44385,"understand, don’t you?”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Miss Beryl had finished.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,That sing aloud from every tree . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"she sang as she left the kitchen, very pleased with her firm handling",The Garden Party,Katherine Mansfield
44385,of Alice.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"Oh, Alice was wild. She wasn’t one to mind being told, but there was",The Garden Party,Katherine Mansfield
44385,something in the way Miss Beryl had of speaking to her that she,The Garden Party,Katherine Mansfield
44385,"couldn’t stand. Oh, that she couldn’t. It made her curl up inside, as",The Garden Party,Katherine Mansfield
44385,"you might say, and she fair trembled. But what Alice really hated Miss",The Garden Party,Katherine Mansfield
44385,Beryl for was that she made her feel low. She talked to Alice in a,The Garden Party,Katherine Mansfield
44385,special voice as though she wasn’t quite all there; and she never lost,The Garden Party,Katherine Mansfield
44385,her temper with her—never. Even when Alice dropped anything or forgot,The Garden Party,Katherine Mansfield
44385,anything important Miss Beryl seemed to have expected it to happen.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“If you please, Mrs. Burnell,” said an imaginary Alice, as she buttered",The Garden Party,Katherine Mansfield
44385,"the scones, “I’d rather not take my orders from Miss Beryl. I may be",The Garden Party,Katherine Mansfield
44385,"only a common servant girl as doesn’t know how to play the guitar, but",The Garden Party,Katherine Mansfield
44385,. . .”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,This last thrust pleased her so much that she quite recovered her,The Garden Party,Katherine Mansfield
44385,temper.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“The only thing to do,” she heard, as she opened the dining-room door,",The Garden Party,Katherine Mansfield
44385,“is to cut the sleeves out entirely and just have a broad band of black,The Garden Party,Katherine Mansfield
44385,velvet over the shoulders instead. . . .”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,11,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,The white duck did not look as if it had ever had a head when Alice,The Garden Party,Katherine Mansfield
44385,"placed it in front of Stanley Burnell that night. It lay, in",The Garden Party,Katherine Mansfield
44385,"beautifully basted resignation, on a blue dish—its legs tied together",The Garden Party,Katherine Mansfield
44385,with a piece of string and a wreath of little balls of stuffing round,The Garden Party,Katherine Mansfield
44385,it.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"It was hard to say which of the two, Alice or the duck, looked the",The Garden Party,Katherine Mansfield
44385,better basted; they were both such a rich colour and they both had the,The Garden Party,Katherine Mansfield
44385,same air of gloss and strain. But Alice was fiery red and the duck a,The Garden Party,Katherine Mansfield
44385,Spanish mahogany.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Burnell ran his eye along the edge of the carving knife. He prided,The Garden Party,Katherine Mansfield
44385,"himself very much upon his carving, upon making a first-class job of",The Garden Party,Katherine Mansfield
44385,it. He hated seeing a woman carve; they were always too slow and they,The Garden Party,Katherine Mansfield
44385,never seemed to care what the meat looked like afterwards. Now he did;,The Garden Party,Katherine Mansfield
44385,"he took a real pride in cutting delicate shaves of cold beef, little",The Garden Party,Katherine Mansfield
44385,"wads of mutton, just the right thickness, and in dividing a chicken or",The Garden Party,Katherine Mansfield
44385,a duck with nice precision. . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Is this the first of the home products?” he asked, knowing perfectly",The Garden Party,Katherine Mansfield
44385,well that it was.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Yes, the butcher did not come. We have found out that he only calls",The Garden Party,Katherine Mansfield
44385,twice a week.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,But there was no need to apologise. It was a superb bird. It wasn’t,The Garden Party,Katherine Mansfield
44385,"meat at all, but a kind of very superior jelly. “My father would say,”",The Garden Party,Katherine Mansfield
44385,"said Burnell, “this must have been one of those birds whose mother",The Garden Party,Katherine Mansfield
44385,played to it in infancy upon the German flute. And the sweet strains of,The Garden Party,Katherine Mansfield
44385,the dulcet instrument acted with such effect upon the infant mind. . .,The Garden Party,Katherine Mansfield
44385,". Have some more, Beryl? You and I are the only ones in this house with",The Garden Party,Katherine Mansfield
44385,"a real feeling for food. I’m perfectly willing to state, in a court of",The Garden Party,Katherine Mansfield
44385,"law, if necessary, that I love good food.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"Tea was served in the drawing-room, and Beryl, who for some reason had",The Garden Party,Katherine Mansfield
44385,"been very charming to Stanley ever since he came home, suggested a game",The Garden Party,Katherine Mansfield
44385,of crib. They sat at a little table near one of the open windows. Mrs.,The Garden Party,Katherine Mansfield
44385,"Fairfield disappeared, and Linda lay in a rocking-chair, her arms above",The Garden Party,Katherine Mansfield
44385,"her head, rocking to and fro.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“You don’t want the light—do you, Linda?” said Beryl. She moved the",The Garden Party,Katherine Mansfield
44385,tall lamp so that she sat under its soft light.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"How remote they looked, those two, from where Linda sat and rocked. The",The Garden Party,Katherine Mansfield
44385,"green table, the polished cards, Stanley’s big hands and Beryl’s tiny",The Garden Party,Katherine Mansfield
44385,"ones, all seemed to be part of one mysterious movement. Stanley",The Garden Party,Katherine Mansfield
44385,"himself, big and solid, in his dark suit, took his ease, and Beryl",The Garden Party,Katherine Mansfield
44385,tossed her bright head and pouted. Round her throat she wore an,The Garden Party,Katherine Mansfield
44385,"unfamiliar velvet ribbon. It changed her, somehow—altered the shape of",The Garden Party,Katherine Mansfield
44385,"her face—but it was charming, Linda decided. The room smelled of",The Garden Party,Katherine Mansfield
44385,lilies; there were two big jars of arums in the fire-place.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Fifteen two—fifteen four—and a pair is six and a run of three is,The Garden Party,Katherine Mansfield
44385,"nine,” said Stanley, so deliberately, he might have been counting",The Garden Party,Katherine Mansfield
44385,sheep.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“I’ve nothing but two pairs,” said Beryl, exaggerating her woe because",The Garden Party,Katherine Mansfield
44385,she knew how he loved winning.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,The cribbage pegs were like two little people going up the road,The Garden Party,Katherine Mansfield
44385,"together, turning round the sharp corner, and coming down the road",The Garden Party,Katherine Mansfield
44385,again. They were pursuing each other. They did not so much want to get,The Garden Party,Katherine Mansfield
44385,"ahead as to keep near enough to talk—to keep near, perhaps that was",The Garden Party,Katherine Mansfield
44385,all.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"But no, there was always one who was impatient and hopped away as the",The Garden Party,Katherine Mansfield
44385,"other came up, and would not listen. Perhaps the white peg was",The Garden Party,Katherine Mansfield
44385,"frightened of the red one, or perhaps he was cruel and would not give",The Garden Party,Katherine Mansfield
44385,the red one a chance to speak. . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"In the front of her dress Beryl wore a bunch of pansies, and once when",The Garden Party,Katherine Mansfield
44385,"the little pegs were side by side, she bent over and the pansies",The Garden Party,Katherine Mansfield
44385,dropped out and covered them.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“What a shame,” said she, picking up the pansies. “Just as they had a",The Garden Party,Katherine Mansfield
44385,chance to fly into each other’s arms.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Farewell, my girl,” laughed Stanley, and away the red peg hopped.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,The drawing-room was long and narrow with glass doors that gave on to,The Garden Party,Katherine Mansfield
44385,"the verandah. It had a cream paper with a pattern of gilt roses, and",The Garden Party,Katherine Mansfield
44385,"the furniture, which had belonged to old Mrs. Fairfield, was dark and",The Garden Party,Katherine Mansfield
44385,plain. A little piano stood against the wall with yellow pleated silk,The Garden Party,Katherine Mansfield
44385,let into the carved front. Above it hung an oil painting by Beryl of a,The Garden Party,Katherine Mansfield
44385,large cluster of surprised looking clematis. Each flower was the size,The Garden Party,Katherine Mansfield
44385,"of a small saucer, with a centre like an astonished eye fringed in",The Garden Party,Katherine Mansfield
44385,black. But the room was not finished yet. Stanley had set his heart on,The Garden Party,Katherine Mansfield
44385,a Chesterfield and two decent chairs. Linda liked it best as it was. .,The Garden Party,Katherine Mansfield
44385,. .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Two big moths flew in through the window and round and round the circle,The Garden Party,Katherine Mansfield
44385,of lamplight.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Fly away before it is too late. Fly out again.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Round and round they flew; they seemed to bring the silence and the,The Garden Party,Katherine Mansfield
44385,moonlight in with them on their silent wings. . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“I’ve two kings,” said Stanley. “Any good?”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Quite good,” said Beryl.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Linda stopped rocking and got up. Stanley looked across. “Anything the,The Garden Party,Katherine Mansfield
44385,"matter, darling?”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“No, nothing. I’m going to find mother.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,She went out of the room and standing at the foot of the stairs she,The Garden Party,Katherine Mansfield
44385,"called, but her mother’s voice answered her from the verandah.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,The moon that Lottie and Kezia had seen from the storeman’s wagon was,The Garden Party,Katherine Mansfield
44385,"full, and the house, the garden, the old woman and Linda—all were",The Garden Party,Katherine Mansfield
44385,bathed in dazzling light.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“I have been looking at the aloe,” said Mrs. Fairfield. “I believe it",The Garden Party,Katherine Mansfield
44385,"is going to flower this year. Look at the top there. Are those buds, or",The Garden Party,Katherine Mansfield
44385,is it only an effect of light?”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"As they stood on the steps, the high grassy bank on which the aloe",The Garden Party,Katherine Mansfield
44385,"rested rose up like a wave, and the aloe seemed to ride upon it like a",The Garden Party,Katherine Mansfield
44385,ship with the oars lifted. Bright moonlight hung upon the lifted oars,The Garden Party,Katherine Mansfield
44385,"like water, and on the green wave glittered the dew.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Do you feel it, too,” said Linda, and she spoke to her mother with the",The Garden Party,Katherine Mansfield
44385,special voice that women use at night to each other as though they,The Garden Party,Katherine Mansfield
44385,spoke in their sleep or from some hollow cave—“Don’t you feel that it,The Garden Party,Katherine Mansfield
44385,is coming towards us?”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,She dreamed that she was caught up out of the cold water into the ship,The Garden Party,Katherine Mansfield
44385,with the lifted oars and the budding mast. Now the oars fell striking,The Garden Party,Katherine Mansfield
44385,"quickly, quickly. They rowed far away over the top of the garden trees,",The Garden Party,Katherine Mansfield
44385,"the paddocks and the dark bush beyond. Ah, she heard herself cry:",The Garden Party,Katherine Mansfield
44385,“Faster! Faster!” to those who were rowing.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,How much more real this dream was than that they should go back to the,The Garden Party,Katherine Mansfield
44385,house where the sleeping children lay and where Stanley and Beryl,The Garden Party,Katherine Mansfield
44385,played cribbage.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“I believe those are buds,” said she. “Let us go down into the garden,",The Garden Party,Katherine Mansfield
44385,mother. I like that aloe. I like it more than anything here. And I am,The Garden Party,Katherine Mansfield
44385,sure I shall remember it long after I’ve forgotten all the other,The Garden Party,Katherine Mansfield
44385,things.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"She put her hand on her mother’s arm and they walked down the steps,",The Garden Party,Katherine Mansfield
44385,round the island and on to the main drive that led to the front gates.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Looking at it from below she could see the long sharp thorns that edged,The Garden Party,Katherine Mansfield
44385,"the aloe leaves, and at the sight of them her heart grew hard. . . .",The Garden Party,Katherine Mansfield
44385,She particularly liked the long sharp thorns. . . . Nobody would dare,The Garden Party,Katherine Mansfield
44385,to come near the ship or to follow after.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Not even my Newfoundland dog,” thought she, “that I’m so fond of in",The Garden Party,Katherine Mansfield
44385,the daytime.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,For she really was fond of him; she loved and admired and respected him,The Garden Party,Katherine Mansfield
44385,"tremendously. Oh, better than anyone else in the world. She knew him",The Garden Party,Katherine Mansfield
44385,"through and through. He was the soul of truth and decency, and for all",The Garden Party,Katherine Mansfield
44385,"his practical experience he was awfully simple, easily pleased and",The Garden Party,Katherine Mansfield
44385,easily hurt. . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"If only he wouldn’t jump at her so, and bark so loudly, and watch her",The Garden Party,Katherine Mansfield
44385,"with such eager, loving eyes. He was too strong for her; she had always",The Garden Party,Katherine Mansfield
44385,"hated things that rush at her, from a child. There were times when he",The Garden Party,Katherine Mansfield
44385,was frightening—really frightening. When she just had not screamed at,The Garden Party,Katherine Mansfield
44385,the top of her voice: “You are killing me.” And at those times she had,The Garden Party,Katherine Mansfield
44385,"longed to say the most coarse, hateful things. . . .",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“You know I’m very delicate. You know as well as I do that my heart is,The Garden Party,Katherine Mansfield
44385,"affected, and the doctor has told you I may die any moment. I have had",The Garden Party,Katherine Mansfield
44385,three great lumps of children already. . . .”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"Yes, yes, it was true. Linda snatched her hand from mother’s arm. For",The Garden Party,Katherine Mansfield
44385,all her love and respect and admiration she hated him. And how tender,The Garden Party,Katherine Mansfield
44385,"he always was after times like those, how submissive, how thoughtful.",The Garden Party,Katherine Mansfield
44385,He would do anything for her; he longed to serve her. . . . Linda heard,The Garden Party,Katherine Mansfield
44385,herself saying in a weak voice:,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Stanley, would you light a candle?”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"And she heard his joyful voice answer: “Of course I will, my darling.”",The Garden Party,Katherine Mansfield
44385,And he leapt out of bed as though he were going to leap at the moon for,The Garden Party,Katherine Mansfield
44385,her.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,It had never been so plain to her as it was at this moment. There were,The Garden Party,Katherine Mansfield
44385,"all her feelings for him, sharp and defined, one as true as the other.",The Garden Party,Katherine Mansfield
44385,"And there was this other, this hatred, just as real as the rest. She",The Garden Party,Katherine Mansfield
44385,could have done her feelings up in little packets and given them to,The Garden Party,Katherine Mansfield
44385,"Stanley. She longed to hand him that last one, for a surprise. She",The Garden Party,Katherine Mansfield
44385,could see his eyes as he opened that . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,She hugged her folded arms and began to laugh silently. How absurd life,The Garden Party,Katherine Mansfield
44385,"was—it was laughable, simply laughable. And why this mania of hers to",The Garden Party,Katherine Mansfield
44385,"keep alive at all? For it really was a mania, she thought, mocking and",The Garden Party,Katherine Mansfield
44385,laughing.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“What am I guarding myself for so preciously? I shall go on having,The Garden Party,Katherine Mansfield
44385,children and Stanley will go on making money and the children and the,The Garden Party,Katherine Mansfield
44385,"gardens will grow bigger and bigger, with whole fleets of aloes in them",The Garden Party,Katherine Mansfield
44385,for me to choose from.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"She had been walking with her head bent, looking at nothing. Now she",The Garden Party,Katherine Mansfield
44385,looked up and about her. They were standing by the red and white,The Garden Party,Katherine Mansfield
44385,camellia trees. Beautiful were the rich dark leaves spangled with light,The Garden Party,Katherine Mansfield
44385,and the round flowers that perch among them like red and white birds.,The Garden Party,Katherine Mansfield
44385,"Linda pulled a piece of verbena and crumpled it, and held her hands to",The Garden Party,Katherine Mansfield
44385,her mother.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Delicious,” said the old woman. “Are you cold, child? Are you",The Garden Party,Katherine Mansfield
44385,"trembling? Yes, your hands are cold. We had better go back to the",The Garden Party,Katherine Mansfield
44385,house.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“What have you been thinking about?” said Linda. “Tell me.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“I haven’t really been thinking of anything. I wondered as we passed,The Garden Party,Katherine Mansfield
44385,the orchard what the fruit trees were like and whether we should be,The Garden Party,Katherine Mansfield
44385,able to make much jam this autumn. There are splendid healthy currant,The Garden Party,Katherine Mansfield
44385,bushes in the vegetable garden. I noticed them to-day. I should like to,The Garden Party,Katherine Mansfield
44385,see those pantry shelves thoroughly well stocked with our own jam. . .,The Garden Party,Katherine Mansfield
44385,.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,12,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“MY DARLING NAN,",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Don’t think me a piggy wig because I haven’t written before. I haven’t,The Garden Party,Katherine Mansfield
44385,"had a moment, dear, and even now I feel so exhausted that I can hardly",The Garden Party,Katherine Mansfield
44385,hold a pen.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"Well, the dreadful deed is done. We have actually left the giddy whirl",The Garden Party,Katherine Mansfield
44385,"of town, and I can’t see how we shall ever go back again, for my",The Garden Party,Katherine Mansfield
44385,"brother-in-law has bought this house ‘lock, stock and barrel,’ to use",The Garden Party,Katherine Mansfield
44385,his own words.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"In a way, of course, it is an awful relief, for he has been threatening",The Garden Party,Katherine Mansfield
44385,to take a place in the country ever since I’ve lived with them—and I,The Garden Party,Katherine Mansfield
44385,must say the house and garden are awfully nice—a million times better,The Garden Party,Katherine Mansfield
44385,than that awful cubby-hole in town.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"But buried, my dear. Buried isn’t the word.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"We have got neighbours, but they are only farmers—big louts of boys who",The Garden Party,Katherine Mansfield
44385,"seem to be milking all day, and two dreadful females with rabbit teeth",The Garden Party,Katherine Mansfield
44385,who brought us some scones when we were moving and said they would be,The Garden Party,Katherine Mansfield
44385,pleased to help. But my sister who lives a mile away doesn’t know a,The Garden Party,Katherine Mansfield
44385,"soul here, so I am sure we never shall. It’s pretty certain nobody will",The Garden Party,Katherine Mansfield
44385,"ever come out from town to see us, because though there is a bus it’s",The Garden Party,Katherine Mansfield
44385,an awful old rattling thing with black leather sides that any decent,The Garden Party,Katherine Mansfield
44385,person would rather die than ride in for six miles.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Such is life. It’s a sad ending for poor little B. I’ll get to be a,The Garden Party,Katherine Mansfield
44385,most awful frump in a year or two and come and see you in a mackintosh,The Garden Party,Katherine Mansfield
44385,and a sailor hat tied on with a white china silk motor veil. So pretty.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Stanley says that now we are settled—for after the most awful week of,The Garden Party,Katherine Mansfield
44385,my life we really are settled—he is going to bring out a couple of men,The Garden Party,Katherine Mansfield
44385,"from the club on Saturday afternoons for tennis. In fact, two are",The Garden Party,Katherine Mansfield
44385,"promised as a great treat to-day. But, my dear, if you could see",The Garden Party,Katherine Mansfield
44385,"Stanley’s men from the club . . . rather fattish, the type who look",The Garden Party,Katherine Mansfield
44385,frightfully indecent without waistcoats—always with toes that turn in,The Garden Party,Katherine Mansfield
44385,rather—so conspicuous when you are walking about a court in white,The Garden Party,Katherine Mansfield
44385,shoes. And they are pulling up their trousers every minute—don’t you,The Garden Party,Katherine Mansfield
44385,know—and whacking at imaginary things with their rackets.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"I used to play with them at the club last summer, and I am sure you",The Garden Party,Katherine Mansfield
44385,will know the type when I tell you that after I’d been there about,The Garden Party,Katherine Mansfield
44385,three times they all called me Miss Beryl. It’s a weary world. Of,The Garden Party,Katherine Mansfield
44385,"course mother simply loves the place, but then I suppose when I am",The Garden Party,Katherine Mansfield
44385,mother’s age I shall be content to sit in the sun and shell peas into a,The Garden Party,Katherine Mansfield
44385,basin. But I’m not—not—not.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"What Linda thinks about the whole affair, per usual, I haven’t the",The Garden Party,Katherine Mansfield
44385,slightest idea. Mysterious as ever. . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
